Date,Conference,Game_Notes,Away_Team,Away_Team_Link,Away_Score,Home_Team,Home_Team_Link,Home_Score,OT,Box_Link,Metrics_Link,Day,Game_ID
2025-10-18,Non-Conference,,Bemidji State,/reports/team/Bemidji-State/7,,Minnesota Duluth,/reports/team/Minnesota-Duluth/36,,,,,Saturday,2025-10-18_Minnesota-Duluth_Bemidji State
2025-10-18,Non-Conference,,Minnesota,/reports/team/Minnesota/34,,North Dakota,/reports/team/North-Dakota/40,,,,,Saturday,2025-10-18_North Dakota_Minnesota
2025-10-18,Non-Conference,,Maine,/reports/team/Maine/25,,Quinnipiac,/reports/team/Quinnipiac/47,,,,,Saturday,2025-10-18_Quinnipiac_Maine
2025-10-18,Non-Conference,,Clarkson,/reports/team/Clarkson/14,,RIT,/reports/team/RIT/49,,,,,Saturday,2025-10-18_RIT_Clarkson
2025-10-18,Non-Conference,,Vermont,/reports/team/Vermont/55,,St Cloud State,/reports/team/St-Cloud-State/52,,,,,Saturday,2025-10-18_St. Cloud State_Vermont
2025-10-18,Non-Conference,,Long Island,/reports/team/Long-Island/62,,Penn State,/reports/team/Penn-State/60,,,,,Saturday,2025-10-18_Penn State_Long Island
2025-10-18,Non-Conference,,Providence,/reports/team/Providence/46,,RPI,/reports/team/RPI/48,,,,,Saturday,2025-10-18_RPI_Providence
2025-10-18,Non-Conference,,Stonehill,/reports/team/Stonehill/422,,Sacred Heart,/reports/team/Sacred-Heart/51,,,,,Saturday,2025-10-18_Sacred Heart_Stonehill
2025-10-18,Non-Conference,,Western Michigan,/reports/team/Western-Michigan/57,,Mass Lowell,/reports/team/Mass-Lowell/26,,,,,Saturday,2025-10-18_Mass.-Lowell_Western Michigan
2025-10-18,Non-Conference,,Colorado College,/reports/team/Colorado-College/16,,Northern Michigan,/reports/team/Northern-Michigan/42,,,,,Saturday,2025-10-18_Northern Michigan_Colorado College
2025-10-18,Non-Conference,,Arizona State,/reports/team/Arizona-State/61,,Augustana,/reports/team/Augustana/64,,,,,Saturday,2025-10-18_Augustana_Arizona State
